PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM_ID,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1050,Aleksandr,Erokhin,Russia,10/13/1989,32,21,Midfielder,195,80,R
ply1051,Evgeny,Kim,Russia,5/17/2003,32,72,Midfielder,181,72,R
ply1052,Daler,Kuzyaev,Russia,1/15/1993,32,14,Midfielder,182,74,R
ply1053,Dmitriy,Sergeev,Russia,4/3/2000,32,45,Midfielder,183,73,R
ply1054,Kirill,Stolbov,Russia,4/8/2004,,60,Midfielder,,,
ply1055,,Wendel,Brazil,8/28/1997,32,8,Midfielder,180,73,R
ply1056,Zelimkhan,Bakaev,Russia,7/1/1996,32,7,Forward,180,77,L
ply1057,Mateo,Cassierra,Colombia,4/13/1997,32,30,Forward,183,75,R
ply1058,Gustavo,Mantuan,Brazil,6/20/2001,32,31,Forward,174,,R
ply1059,,Malcom,Brazil,2/26/1997,32,10,Forward,171,74,L
ply1060,Andrey,Mostovoy,Russia,11/5/1997,32,17,Forward,180,77,R
ply1061,Ivan,Sergeev,Russia,5/11/1995,32,33,Forward,184,75,R
ply1062,Aleksey,Sutormin,Russia,1/10/1994,32,19,Forward,188,79,R
ply1063,Mikhail,Biryukov,Russia,5/7/1958,32,,Goalkeeping,190,87,
ply1064,Gabriel,Jesus,Brazil,4/3/1997,,9,Forward,175,68,R
ply1065,Ander,Herrera,Spain,8/14/1989,,23,Midfielder,182,71,R
ply1066,Idrissa,Gueye,Senegal,9/26/1989,,27,Midfielder,174,66,R
ply1067,,Fernandinho,Brazil,5/4/1985,,50,Midfielder,179,67,R
ply1068,,Angelino,Spain,1/4/1997,,11,Defender,175,69,L
ply1069,Georginio,Wijnaldum,Netherlands,11/11/1990,,25,Midfielder,175,69,R
ply1070,Oleksandr,Zinchenko,Ukraine,12/15/1996,,35,Defender,175,65,L
ply1071,Fabio,Vieira,Portugal,5/30/2000,,21,Midfielder,170,63,L
ply1072,Renan,Lodi,Brazil,4/8/1998,,32,Defender,173,70,L
ply1073,Luis,Suarez,Uruguay,1/24/1987,,9,Forward,182,83,R
ply1074,Chancel,Mbemba,Congo DR,8/8/1994,,99,Defender,182,81,R
ply1075,Sergio,Oliveira,Portugal,6/2/1992,,27,Midfielder,181,78,R
ply1076,Miralem,Pjanic,Bosnia-Herzegovina,4/2/1990,,,Emirates,178,72,R
ply1077,Matheus,Nunes,Brazil,8/27/1998,,27,Midfielder,183,74,R
ply1078,Nico,Tagliafico,Argentina,8/31/1992,,3,Defender,172,65,L
ply1079,,Tabata,Brazil,3/30/1997,,,Forward,175,72,L
ply1080,Perr,Schuurs,Netherlands,11/26/1999,,3,Defender,191,87,R
ply1081,Adama Traore,I,Mali,6/5/1995,,20,Forward,177,74,L
ply1082,,Cristiano,Brazil,8/29/1993,,15,Defender,180,76,L
ply1083,Momo,Yansane,Guinea,7/29/1997,,99,Forward,180,79,R
ply1084,Jasurbek,Yakhshiboev,Uzbekistan,6/24/1997,,,Forward,178,74,
ply1085,Sebastien,Thill,Luxembourg,12/29/1993,,29,Midfielder,178,70,L
ply1086,Arturo,Vidal,Chile,5/22/1987,,32,Midfielder,180,75,R
ply1087,Alan,Patrick,Brazil,5/13/1991,,10,Midfielder,177,70,R
ply1088,Alexis,Sanchez,Chile,12/19/1988,,70,Forward,169,62,R
ply1089,Ivan,Perisic,Croatia,2/2/1989,,14,Midfielder,186,80,
ply1090,Boban,Nikolov,North Macedonia,7/28/1994,,24,Midfielder,182,72,R
ply1091,,Everton,Brazil,3/22/1996,,11,Forward,174,72,R
ply1092,Corentin,Tolisso,France,8/3/1994,,88,Midfielder,181,81,R
ply1093,Nicolas Moumi,Ngamaleu,Cameroon,7/9/1994,,13,Midfielder,181,74,R
ply1094,Jordan,Siebatcheu,USA,4/26/1996,,45,Forward,190,84,R
ply1095,Remo,Freuler,Switzerland,4/15/1992,,23,Midfielder,181,77,R
ply1096,Aleksey,Miranchuk,Russia,10/17/1995,,59,Midfielder,182,74,L
ply1097,Matteo,Pessina,Italy,4/21/1997,,32,Midfielder,187,75,L
ply1098,Paco,Alcacer,Spain,8/30/1993,,,Emirates,175,70,R
ply1099,Jesse,Lingard,England,12/15/1992,,11,Midfielder,174,65,R
ply1100,Josip,Ilicic,Slovenia,1/29/1988,,,Forward,190,79,L
ply1101,Michel,Aebischer,Switzerland,1/6/1997,,20,Midfielder,183,74,R
ply1102,Silvan,Hefti,Switzerland,10/25/1997,,36,Defender,183,80,R
ply1103,Moi,Gomez,Spain,6/23/1994,,16,Midfielder,176,73,R
ply1104,Burak,Yilmaz,Turkey,7/15/1985,,17,Forward,188,81,R
ply1105,Renato,Steffen,Switzerland,11/3/1991,,22,Midfielder,170,65,L
ply1106,Rasmus,Kristensen,Denmark,7/11/1997,,25,Defender,186,70,R
ply1107,Jonathan,Ikone,France,5/2/1998,,11,Forward,175,67,L
ply1108,Zeki,Celik,Turkey,2/17/1997,,19,Defender,180,78,R
ply1109,Rodrigo,Bentancur,Uruguay,6/25/1997,,30,Midfielder,187,78,R
ply1110,Paulo,Dybala,Argentina,11/15/1993,,21,Forward,177,75,L
ply1111,Yaroslav,Rakitskiy,Ukraine,8/3/1989,,44,Defender,180,78,L
ply1112,Federico,Bernardeschi,Italy,2/16/1994,,10,Forward,183,77,L
ply1113,Dejan,Kulusevski,Sweden,4/25/2000,,21,Forward,186,75,L
ply1114,Callum,Hudson-Odoi,England,11/7/2000,,17,Forward,177,75,R
ply1115,Sardar,Azmoun,Iran,1/1/1995,,9,Forward,186,79,
ply1116,Artem,Dzyuba,Russia,8/22/1988,,24,Forward,197,91,R
ply1117,Veljko,Birmancevic,Serbia,3/5/1998,,19,Midfielder,178,70,
ply1118,Magomed,Ozdoev,Russia,11/5/1992,,27,Midfielder,184,78,R
ply1119,Brenden,Aaronson,USA,10/22/2000,,7,Midfielder,178,70,R
ply1120,Serge,Aurier,Ivory Coast,12/24/1992,,24,Defender,176,76,R
ply1121,Pervis,Estupinan,Ecuador,1/21/1998,,30,Defender,175,78,L
ply1122,Boulaye,Dia,Senegal,11/16/1996,,29,Forward,180,75,R
ply1123,Jan,Olschowsky,Germany,11/18/2001,33,41,Goalkeeper,182,79,R
ply1124,Tobias,Sippel,Germany,3/22/1988,33,21,Goalkeeper,183,78,R
ply1125,Yann,Sommer,Switzerland,12/17/1988,33,1,Goalkeeper,183,79,R
ply1126,Ramy,Bensebaini,Algeria,4/16/1995,33,25,Defender,186,82,L
ply1127,Nico,Elvedi,Switzerland,9/30/1996,33,30,Defender,189,81,R
ply1128,Marvin,Friedrich,Germany,12/13/1995,33,5,Defender,192,83,R
ply1129,Ko,Itakura,Japan,1/27/1997,33,3,Defender,186,75,R
ply1130,Tony,Jantschke,Germany,4/7/1990,33,24,Defender,177,76,R
ply1131,Stefan,Lainer,Austria,8/27/1992,33,18,Defender,175,73,R
ply1132,Luca,Netz,Germany,5/15/2003,33,20,Defender,180,83,L
ply1133,Joe,Scally,USA,12/31/2002,33,29,Defender,184,80,R
ply1134,Yvandro Borges,Sanches,Luxembourg,5/24/2004,33,38,Midfielder,175,67,R
ply1135,Oscar,Fraulo,Denmark,12/6/2003,33,22,Midfielder,180,77,R
ply1136,Patrick,Herrmann,Germany,2/12/1991,33,7,Midfielder,179,71,R
ply1137,Jonas,Hofmann,Germany,7/14/1992,33,23,Midfielder,176,73,R
ply1138,Kouadio,Kone,France,5/17/2001,33,17,Midfielder,185,80,R
ply1139,Christoph,Kramer,Germany,2/19/1991,33,6,Midfielder,191,76,
ply1140,Torben,Musel,Germany,7/25/1999,33,26,Midfielder,185,80,R
ply1141,Florian,Neuhaus,Germany,3/16/1997,33,32,Midfielder,185,74,R
ply1142,Conor,No,Ireland,1/1/2001,34,,Midfielder,181,72,
ply1143,Rocco,Reitz,Germany,5/29/2002,33,27,Midfielder,176,75,
ply1144,Julian,Weigl,Germany,9/8/1995,33,8,Midfielder,186,80,R
ply1145,Jacob,Italiano,Australia,7/30/2001,33,35,Forward,177,74,
ply1146,Nathan,N'Goumou,France,3/14/2000,33,19,Forward,182,70,R
ply1147,Alassane,Plea,France,3/10/1993,33,14,Forward,181,79,R
ply1148,Lars,Stindl,Germany,8/26/1988,33,13,Forward,181,80,R
ply1149,Marcus,Thuram,France,8/6/1997,33,10,Forward,192,88,R
ply1150,Hannes,Wolf,Austria,4/16/1999,33,11,Forward,179,69,L
ply1151,Uwe,Kamps,Germany,6/12/1964,33,,Goalkeeping,180,79,
ply1152,Fabian,Otte,Germany,12/4/1990,33,,Goalkeeping,187,75,R
ply1153,Chris,Domogalla,Germany,1/20/1986,33,,Athletic,,,
ply1154,Quirin,Loppert,Germany,5/1/1987,33,,Athletic,189,80,R
ply1155,Alexander,Mouhcine,Germany,10/21/1978,33,,Athletic,,,
ply1156,Roman,Steinweg,Germany,,33,,Athletic,,,
ply1157,Philipp,Schutzendorf,Germany,9/18/1981,33,,Video,,,
ply1158,Jonas,Lossl,Denmark,2/1/1989,34,1,Goalkeeper,195,89,R
ply1159,Elias,Olafsson,Iceland,3/11/2000,34,16,Goalkeeper,201,,
ply1160,Mark,Ugboh,Nigeria,,34,30,Goalkeeper,,,
ply1161,Joel,Andersson,Sweden,11/11/1996,34,6,Defender,178,68,R
ply1162,Henrik,Dalsgaard,Denmark,7/27/1989,34,14,Defender,192,81,R
ply1163,Nikolas,Dyhr,Denmark,6/18/2001,34,44,Defender,177,60,L
ply1164,Stefan,Gartenmann,Denmark,2/2/1997,34,4,Defender,185,75,R
ply1165,,Juninho,Brazil,2/1/1995,34,73,Defender,187,80,L
ply1166,Pablo,Ortiz,Colombia,6/8/2000,34,26,Defender,190,70,L
ply1167,,Paulinho,Brazil,1/3/1995,34,29,Defender,178,71,L
ply1168,Erik,Sviatchenko,Denmark,10/4/1991,34,28,Defender,184,82,R
ply1169,Pontus,Texel,Denmark,2/27/2004,34,22,Defender,,,
ply1170,Mads,Thychosen,Denmark,6/27/1997,34,17,Defender,178,65,R
ply1171,Valdemar,Andreasen,Denmark,1/5/2005,34,20,Midfielder,,,
ply1172,,Charles,Brazil,6/19/1996,34,35,Midfielder,187,81,R
ply1173,Edward,Chilufya,Zambia,9/17/1999,34,18,Midfielder,171,65,R
ply1174,,Evander,Brazil,6/9/1998,34,10,Midfielder,179,76,R
ply1175,Andreas,Hansen,Denmark,5/31/2003,34,21,Midfielder,184,,
ply1176,Gustav,Isaksen,Denmark,4/19/2001,34,11,Midfielder,178,,
ply1177,Chris,Kouakou,Ivory Coast,12/15/1999,34,19,Midfielder,,,R
ply1178,Emiliano,Martinez,Uruguay,8/17/1999,34,5,Midfielder,184,64,R
ply1179,Kristoffer,Olsson,Sweden,6/30/1995,34,8,Midfielder,178,70,R
ply1180,Pione,Sisto,Denmark,2/4/1995,34,7,Midfielder,171,64,R
ply1181,Oliver,S?ensen,Denmark,3/10/2002,34,24,Midfielder,184,78,L
ply1182,Anders,Dreyer,Denmark,5/2/1998,34,36,Forward,174,69,L
ply1183,Junior,Brumado,Brazil,5/15/1999,34,74,Forward,190,88,R
ply1184,Sory,Kaba,Guinea,7/28/1995,34,9,Forward,190,80,R
ply1185,Juan,Moreno,Denmark,9/21/2002,34,23,Forward,188,,
ply1186,Lasse,Heinze,Denmark,4/3/1986,34,,Goalkeeping,184,78,R
ply1187,Oliver,Heil,Germany,6/19/1988,34,,Game,182,78,
ply1188,Adam,Bogdan,Hungary,9/27/1987,35,1,Goalkeeper,194,92,R
ply1189,Denes,Dibusz,Hungary,11/16/1990,35,90,Goalkeeper,188,81,R
ply1190,Marcell,Kovacs,Hungary,2/9/2003,35,63,Goalkeeper,,,
ply1191,Szabolcs,Mergl,Hungary,2/17/2004,35,61,Goalkeeper,,,
ply1192,Levente,Ori,Hungary,4/29/2003,35,62,Goalkeeper,,,
ply1193,Gergo,Szecsi,Hungary,2/7/1989,35,29,Goalkeeper,185,83,R
ply1194,Endre,Botka,Hungary,8/25/1994,35,21,Defender,178,77,R
ply1195,Eldar,Civic,Bosnia-Herzegovina,5/28/1996,35,17,Defender,182,74,L
ply1196,Mats,Knoester,Netherlands,11/19/1998,35,4,Defender,186,77,L
ply1197,Adnan,Kovacevic,Bosnia-Herzegovina,9/9/1993,35,15,Defender,189,80,
ply1198,Samy,Mmaee,Morocco,9/8/1996,35,3,Defender,188,80,R
ply1199,Oliver,Nagy,Hungary,3/12/2003,35,56,Defender,,,
ply1200,Lorand,Paszka,Hungary,3/22/1996,35,23,Defender,186,,R
ply1201,Rasmus,Thelander,Denmark,7/9/1991,35,25,Defender,191,87,R
ply1202,Henry,Wingo,USA,10/4/1995,35,31,Defender,183,77,R
ply1203,Muhamed,Besic,Bosnia-Herzegovina,9/10/1992,35,5,Midfielder,180,75,R
ply1204,Anderson,Esiti,Nigeria,5/24/1994,35,13,Midfielder,189,82,R
ply1205,Amer,Gojak,Bosnia-Herzegovina,2/13/1997,35,14,Midfielder,184,78,R
ply1206,Giorgi,Kharaishvili,Georgia,7/29/1996,35,27,Midfielder,183,,R
ply1207,Aissa,Laidouni,France,12/13/1996,35,93,Midfielder,183,75,R
ply1208,Krisztian,Lisztes,Hungary,5/6/2005,35,76,Midfielder,,,
ply1209,Xavier,Mercier,France,7/25/1989,35,7,Midfielder,172,71,R
ply1210,David,Siger,Hungary,11/30/1990,35,18,Midfielder,175,69,R
ply1211,Balint,Vecsei,Hungary,7/13/1993,35,19,Midfielder,185,82,L
ply1212,Kristoffer,Zachariassen,Norway,1/27/1994,35,16,Midfielder,180,74,R
ply1213,Carlos,Auzqui,Argentina,3/16/1991,35,28,Forward,180,72,R
ply1214,Franck,Boli,Ivory Coast,12/7/1993,35,70,Forward,180,77,R
ply1215,Daniel,Gera,Hungary,8/29/1995,35,,Forward,178,74,R
ply1216,,Marquinhos,Brazil,10/24/1999,35,50,Forward,170,71,L
ply1217,Ryan,Mmaee,Morocco,11/1/1997,35,8,Forward,184,82,R
ply1218,Tokmac,Nguen,Norway,10/20/1993,35,10,Forward,174,68,R
ply1219,Damir,Redzic,Hungary,3/23/2003,35,52,Forward,,,
ply1220,Tamas,Balogh,Hungary,9/6/1967,35,,Goalkeeping,181,77,
ply1221,Gintaras,Stauce,Russia,12/24/1969,35,,Goalkeeping,187,80,
ply1222,Peter,Bali,Hungary,5/20/1970,35,,Fitness,,,
ply1223,Vladimir,Panikov,Russia,11/14/1969,35,,Physical,,,
ply1224,Paulino,Granero,Spain,2/17/1970,35,,Physical,,,
ply1225,Stanislav,Agkatsev,Russia,1/9/2002,36,1,Goalkeeper,189,82,R
ply1226,Matvey,Safonov,Russia,2/25/1999,36,39,Goalkeeper,192,82,R
ply1227,Mikhail,Shtepa,Russia,3/19/2003,36,73,Goalkeeper,183,62,R
ply1228,Sergey,Borodin,Russia,1/30/1999,36,44,Defender,187,77,L
ply1229,Oleg,Isaenko,Russia,1/31/2000,36,48,Defender,166,62,L
ply1230,Kaio,Pantaleao,Brazil,9/8/1995,36,31,Defender,183,76,R
ply1231,Vyacheslav,Litvinov,Russia,4/1/2001,36,84,Defender,189,73,R
ply1232,Sergey,Petrov,Russia,1/2/1991,36,98,Defender,175,71,R
ply1233,Dmitriy,Pivovarov,Russia,3/21/2000,36,32,Defender,179,74,L
ply1234,Cristian,Ramirez,Ecuador,8/12/1994,36,6,Defender,174,69,L
ply1235,Egor,Sorokin,Russia,11/4/1995,36,80,Defender,189,81,L
ply1236,Mikhail,Sukhoruchenko,Russia,4/13/2003,36,41,Defender,190,78,
ply1237,Sergey,Volkov,Russia,9/9/2002,,82,Defender,182,75,R
ply1238,Grigoriy,Zhilkin,Russia,6/20/2003,36,28,Defender,175,68,
ply1239,Ilzat,Akhmetov,Russia,12/31/1997,36,7,Midfielder,173,65,R
ply1240,Mihajlo,Banjac,Serbia,11/10/1999,36,14,Midfielder,186,74,L
ply1241,Aleksandr,Chernikov,Russia,2/1/2000,36,8,Midfielder,183,74,R
ply1242,Joao,Batxi,Portugal,5/1/1998,36,19,Midfielder,174,64,R
ply1243,,Kevin,Cape Verde,1/27/1997,36,16,Midfielder,190,,L
ply1244,David,Kokoev,Russia,8/29/2002,36,38,Midfielder,178,58,R
ply1245,Dmitriy,Kratkov,Russia,1/15/2002,36,26,Midfielder,175,66,R
ply1246,Nikita,Krivtsov,Russia,8/18/2002,36,88,Midfielder,188,83,R
ply1247,Aleks,Matsukatov,Russia,1/11/1999,36,15,Midfielder,180,78,R
ply1248,Ifeany,Ndouka,Nigeria,12/2/2003,36,61,Midfielder,182,78,
ply1249,Eduard,Spertsyan,Armenia,6/7/2000,36,10,Midfielder,178,66,R
ply1250,Vyacheslav,Yakimov,Russia,1/5/1998,36,23,Midfielder,178,69,R
ply1251,Ruslan,Apekov,Russia,6/8/2000,36,92,Forward,172,63,R
ply1252,Jhon,Cordoba,Colombia,5/11/1993,36,9,Forward,188,85,R
ply1253,Aleksey,Ionov,Russia,2/18/1989,36,11,Forward,177,69,R
ply1254,Danil,Karpov,Russia,6/28/1999,36,21,Forward,179,75,R
ply1255,Rustam,Khalnazarov,Russia,7/20/2000,36,72,Forward,173,64,
ply1256,Aleksandr,Koksharov,Russia,12/20/2004,,96,Forward,188,71,R
ply1257,Dmitriy,Kuchugura,Russia,10/21/2004,,94,Forward,179,70,R
ply1258,Maksim,Kutovoi,Russia,7/1/2001,36,67,Forward,187,74,R
ply1259,Irakliy,Manelov,Russia,9/19/2002,36,69,Forward,173,69,R
ply1260,Jonathan,Okoronkwo,Nigeria,9/13/2003,36,85,Forward,175,,R
ply1261,Olakunle,Olusegun,Nigeria,4/23/2002,36,40,Forward,170,70,R
ply1262,Vladislav,Samko,Russia,1/3/2002,36,70,Forward,173,63,
ply1263,Volkan,Babacan,Turkey,8/11/1988,37,1,Goalkeeper,192,86,R
ply1264,Deniz,Dilmen,Turkey,6/5/2005,37,98,Goalkeeper,,,L
ply1265,Muhammed,Sengezer,Turkey,1/5/1997,,,Goalkeeper,192,80,R
ply1266,Alexandru,Epureanu,Moldova,9/27/1986,37,6,Defender,189,76,L
ply1267,Junior,Caicara,Brazil,4/27/1989,37,80,Defender,173,70,R
ply1268,Hasan Ali,Kaldirim,Turkey,12/9/1989,37,3,Defender,183,75,L
ply1269,Eren,Karaagac,France,5/24/2004,37,,Defender,,,
ply1270,Efe,Koyuncu,Turkey,7/8/2005,37,41,Defender,,,
ply1271,Leo,Duarte,Brazil,7/17/1996,37,5,Defender,183,83,R
ply1272,Lucas,Lima,Brazil,10/10/1991,37,60,Defender,179,72,L
ply1273,Youssouf,Ndayishimiye,Burundi,10/27/1998,37,55,Defender,183,76,R
ply1274,Muharrem,Oner,Turkey,12/29/1999,37,,Defender,,,R
ply1275,Sener,Ozbayrakli,Turkey,1/23/1990,37,2,Defender,171,71,R
ply1276,Omer,Sahiner,Turkey,1/2/1992,37,42,Defender,175,70,R
ply1277,Ahmed,Touba,Algeria,3/13/1998,37,59,Defender,190,75,L
ply1278,Muhammet,Yazici,Turkey,12/1/2002,37,53,Defender,,,R
ply1279,Danijel,Aleksic,Serbia,4/30/1991,37,8,Midfielder,182,75,L
ply1280,Okechukwu,Azubuike,Nigeria,4/19/1997,37,,Midfielder,170,73,R
ply1281,Sekou,Bangoura,Guinea,4/5/2002,37,97,Midfielder,,,
ply1282,Lucas,Biglia,Argentina,1/30/1986,37,20,Midfielder,178,63,R
ply1283,Francis,Nzaba,Congo,7/17/2002,37,,Midfielder,,,R
ply1284,Berkay,Ozcan,Turkey,2/15/1998,37,19,Midfielder,180,79,R
ply1285,Mesut,Ozil,Germany,10/15/1988,37,10,Midfielder,180,71,L
ply1286,Mahmut,Tekdemir,Turkey,1/20/1988,37,21,Midfielder,178,72,
ply1287,Deniz,Turuc,Turkey,1/29/1993,37,23,Midfielder,177,72,L
ply1288,Muhammet,Arslantas,Turkey,1/27/2001,37,34,Forward,188,86,R
ply1289,Batuhan,Celik,Turkey,1/12/2005,37,15,Forward,,,R
ply1290,Mounir,Chouiar,France,1/23/1999,37,11,Forward,177,77,R
ply1291,Serdar,Gurler,Turkey,9/14/1991,37,7,Forward,175,65,R
ply1292,Enes,Karakus,Turkey,1/3/2001,37,,Forward,193,83,R
ply1293,Philippe,Keny,Senegal,5/18/1999,37,,Forward,190,80,R
ply1294,Stefano,Okaka,Italy,8/9/1989,37,77,Forward,186,82,R
ply1295,Patryk,Szysz,Poland,4/1/1998,37,18,Forward,177,70,R
ply1296,Bertrand,Traore,Burkina Faso,9/6/1995,37,,Forward,181,73,L
ply1297,Murat,Ozturk,Turkey,12/5/1969,37,,Goalkeeping,,,
ply1298,Marius,Adamonis,Lithuania,5/13/1997,38,31,Goalkeeper,191,80,R
ply1299,Luis,Maximiano,Portugal,1/5/1999,38,1,Goalkeeper,190,82,
ply1300,Federico,Magro,Italy,1/10/2005,38,61,Goalkeeper,189,,R
ply1301,Ivan,Provedel,Italy,3/17/1994,38,94,Goalkeeper,192,82,R
ply1302,Enzo,Adeagbo,Switzerland,1/11/2002,38,83,Defender,191,78,R
ply1303,Nicolo,Casale,Italy,2/14/1998,38,15,Defender,191,82,R
ply1304,Romano,Floriani,Italy,1/27/2003,38,44,Defender,188,,R
ply1305,,Gila,Spain,8/29/2000,38,34,Defender,185,78,R
ply1306,Elseid,Hysaj,Albania,2/2/1994,38,23,Defender,182,75,R
ply1307,Dimitrije,Kamenovic,Serbia,7/16/2000,38,16,Defender,188,83,L
ply1308,Adam,Marusic,Montenegro,10/17/1992,38,77,Defender,185,76,R
ply1309,,Patric,Spain,4/17/1993,38,4,Defender,184,72,R
ply1310,Stefan,Radu,Romania,10/22/1986,38,26,Defender,183,79,L
ply1311,Alessio,Romagnoli,Italy,1/12/1995,38,13,Defender,185,78,L
ply1312,Toma,Basic,Croatia,11/25/1996,38,88,Midfielder,190,80,L
ply1313,Marco,Bertini,Italy,8/7/2002,38,50,Midfielder,185,68,R
ply1314,Danilo,Cataldi,Italy,8/6/1994,38,32,Midfielder,180,75,R
ply1315,Mohamed,Fares,Algeria,2/15/1996,38,93,Midfielder,183,75,L
ply1316,Manuel,Lazzari,Italy,11/29/1993,38,29,Midfielder,174,67,R
ply1317,Luis,Alberto,Spain,11/28/1992,38,10,Midfielder,183,74,R
ply1318,Marcos,Antonio,Brazil,6/13/2000,38,6,Midfielder,166,63,R
ply1319,Sergej,Milinkovic-Savic,Serbia,2/27/1995,38,21,Midfielder,191,82,R
ply1320,Luka,Romero,Argentina,11/18/2004,38,18,Midfielder,165,64,L
ply1321,Matias,Vecino,Uruguay,8/24/1991,38,5,Midfielder,187,81,R
ply1322,Mattia,Zaccagni,Italy,6/16/1995,38,20,Midfielder,176,63,R
ply1323,Matteo,Cancellieri,Italy,2/12/2002,38,11,Forward,180,78,L
ply1324,Felipe,Anderson,Brazil,4/15/1993,38,7,Forward,175,70,R
ply1325,Ciro,Immobile,Italy,2/20/1990,38,17,Forward,185,85,R
ply1326,,Pedro,Spain,7/28/1987,38,9,Forward,167,64,
ply1327,,Guilherme,Russia,12/12/1985,39,1,Goalkeeper,197,96,R
ply1328,Daniil,Khudyakov,Russia,1/9/2004,39,53,Goalkeeper,194,85,R
ply1329,Nikita,Matyunin,Russia,4/27/2004,39,54,Goalkeeper,194,83,R
ply1330,Andrey,Savin,Russia,8/30/1999,39,60,Goalkeeper,194,89,R
ply1331,Lucas,Fasson,Brazil,5/30/2001,39,3,Defender,190,79,L
ply1332,Mikhail,Ivankov,Russia,6/17/2001,39,66,Defender,196,88,R
ply1333,Tin,Jedvaj,Croatia,11/28/1995,39,16,Defender,185,81,R
ply1334,Ivan,Kuzmichev,Russia,10/20/2000,39,20,Defender,196,86,R
ply1335,Mark,Mampassi,Ukraine,3/12/2003,39,18,Defender,185,76,R
ply1336,Mario,Mitaj,Albania,8/6/2003,39,12,Defender,185,71,L
ply1337,Maksim,Nenakhov,Russia,12/13/1998,39,24,Defender,178,69,
ply1338,Egor,Pogostnov,Russia,3/1/2004,39,59,Defender,196,86,R
ply1339,Nayair,Tiknizyan,Russia,5/12/1999,39,71,Defender,180,75,L
ply1340,Dmitri,Zhivoglyadov,Russia,5/29/1994,39,2,Defender,178,65,R
ply1341,Dmitry,Barinov,Russia,9/11/1996,39,6,Midfielder,179,72,
ply1342,Ilya,Belikov,Russia,5/23/2003,39,95,Midfielder,184,71,
ply1343,Artem,Karpukas,Russia,6/13/2002,39,93,Midfielder,184,75,R
ply1344,Daniil,Kulikov,Russia,6/24/1998,39,69,Midfielder,178,66,R
ply1345,Stanislav,Magkeev,Russia,3/27/1999,39,4,Midfielder,187,76,R
ply1346,Konstantin,Maradishvili,Russia,2/7/2000,39,5,Midfielder,181,75,R
ply1347,Anton,Miranchuk,Russia,10/17/1995,39,11,Midfielder,183,72,R
ply1348,Daniil,Popov,Russia,2/27/2004,39,89,Midfielder,177,67,R
ply1349,Mikhail,Shchetinin,Russia,7/8/2005,39,43,Midfielder,170,67,
ply1350,Rifat,Zhemaletdinov,Russia,9/20/1996,39,17,Midfielder,184,80,R
ply1351,Abdula,Bagamaev,Russia,10/18/2004,39,92,Forward,,,
ply1352,Ivan,Ignatyev,Russia,1/6/1999,39,9,Forward,180,72,R
ply1353,Wilson,Isidor,France,8/27/2000,39,10,Forward,180,67,R
ply1354,Francois,Kamano,Guinea,5/2/1996,39,25,Forward,182,77,R
ply1355,Gyrano,Kerk,Netherlands,12/2/1995,39,7,Forward,175,68,R
ply1356,,Pedrinho,Brazil,11/10/1999,39,29,Forward,176,64,R
ply1357,Marko,Rakonjac,Montenegro,4/25/2000,39,77,Forward,192,78,R
ply1358,Vadim,Rakov,Russia,1/9/2005,39,27,Forward,,,R
ply1359,Ogmundur,Kristinsson,Iceland,6/19/1989,40,31,Goalkeeper,193,89,R
ply1360,Athanasios-Theologos,Papadoudis,Greece,9/6/2003,40,99,Goalkeeper,192,,
ply1361,Alexandros,Paschalakis,Greece,7/28/1989,40,,Goalkeeper,197,88,R
ply1362,Konstantinos,Tzolakis,Greece,11/8/2002,,88,Goalkeeper,193,,R
ply1363,Tomas,Vaclik,Czech Republic,3/29/1989,40,1,Goalkeeper,189,85,R
ply1364,Athanasios,Androutsos,Greece,5/6/1997,40,14,Defender,182,65,R
ply1365,Ousseynou,Ba,Senegal,11/11/1995,40,24,Defender,192,84,R
ply1366,Pape,Cisse,Senegal,9/14/1995,40,66,Defender,197,83,R
ply1367,Etienne,Kinkoue,France,1/14/2002,40,90,Defender,195,,R
ply1368,Leonardo,Koutris,Greece,7/23/1995,40,23,Defender,170,71,L
ply1369,Kenny,Lala,France,10/3/1991,40,27,Defender,178,78,R
ply1370,Doron,Leidner,Israel,4/26/2002,40,16,Defender,178,,L
ply1371,,Marcelo,Brazil,5/12/1988,40,12,Defender,174,75,L
ply1372,Giannis,Masouras,Greece,8/24/1996,40,,Defender,181,75,R
ply1373,Nemanja,Nikolic,Bosnia-Herzegovina,2/21/2001,40,70,Defender,180,,R
ply1374,Sokratis,Papastathopoulos,Greece,6/9/1988,40,15,Defender,186,85,R
ply1375,,Pipa,Spain,1/26/1998,40,26,Defender,175,68,R
ply1376,Oleg,Reabciuk,Moldova,1/16/1998,40,45,Defender,180,72,L
ply1377,Panagiotis,Retsos,Greece,8/9/1998,40,4,Defender,186,75,R
ply1378,Sime,Vrsaljko,Croatia,1/10/1992,40,2,Defender,181,76,R
ply1379,Andreas,Bouchalakis,Greece,4/5/1993,40,5,Midfielder,186,83,L
ply1380,Aguibou,Camara,Guinea,5/20/2001,40,22,Midfielder,167,60,L
ply1381,Kostas,Fortounis,Greece,10/16/1992,40,53,Midfielder,183,69,
ply1382,In-beom,Hwang,South Korea,9/20/1996,40,33,Midfielder,177,70,
